index,record_id,batch,continent,zone,item_name,item_category,slot,equippable,inventory_only,magic,lore,no_drop,quest_item,weight,size,classes_classic,races_classic,stats_raw,damage,delay,weapon_skill,proc_click_focus,source_npc,source_npc_level,source_npc_class,source_npc_race_type,placeholder,placeholder_level_range,nearby_enemy_level_range,spawn_type,spawn_location,respawn_timer,time_condition,special_abilities,social_or_add_risk,faction_consequences,drop_frequency,drop_rate_reported,drop_notes,era_status,tlp_status,legends_status,best_for_classes,best_for_archetypes,general_value_notes,personal_build_notes,effect_transfer_value,target_priority_general,duplicate_item_group,inclusion_reason,source_scope,core_or_supplemental,data_confidence,source_primary,source_secondary,research_notes,approved,revision,stats_classic,stats_eql,classes_eql,races_eql,source_npc_level_classic,source_npc_level_eql,eql_verification_status,eql_audit_action,eql_npc_confirmed,eql_item_confirmed,eql_drop_source_confirmed,eql_stats_match,eql_classes_match,eql_races_match,eql_effect_match,eql_spawn_match,eql_era_status,eql_wiki_source,eql_official_source,eql_last_checked,eql_changes_summary,eql_verification_notes,official_override_status,official_source_checked,eql_wiki_listing_status,eql_wiki_verification_state,current_build_confirmed,evidence_grade,evidence_strength,conflict_status,classic_original_launch,classic_historical_era,last_directly_observed,primary_evidence_layer,per_field_provenance_notes,schema_version,record_type,record_status,source_record_id,canonical_record_id,parent_record_id,related_record_ids,display_default,searchable,record_notes,faction_risk_level,faction_hits_known,faction_gains_known,city_access_risk,merchant_access_risk,quest_access_risk,initial_disposition,protected_npc_type,faction_behavior_notes,creature_family,creature_subfamily,normalized_source_name,source_name_aliases,shared_loot_family,family_faction,family_hostility,family_zone_scope,source_variant_notes,zone_type,zone_subarea,zone_wing,zone_floor,camp_or_room,location_coordinates,location_description,navigation_notes,escape_or_exit_risk,environmental_hazards,encounter_name,encounter_type,encounter_tier,encounter_group_size,encounter_raid_size,encounter_difficulty,encounter_trigger,encounter_scripted,encounter_phases,encounter_adds,encounter_failure_condition,encounter_reset_behavior,encounter_notes,placeholder_npc,placeholder_cycle,spawn_probability,spawn_count,spawn_window,respawn_variance,despawn_condition,spawn_dependencies,spawn_guaranteed,spawn_mechanics_notes,instance_status,instance_type,instance_name,instance_entry_method,instance_reuse_timer,loot_lockout_type,loot_lockout_duration,lockout_scope,lockout_applies_per_npc,lockout_applies_per_instance,lockout_bypass_conditions,instance_notes,loot_delivery_method,loot_container_name,loot_table_name,loot_table_tier,loot_pool_type,loot_roll_type,loot_quantity_min,loot_quantity_max,loot_slots_reported,loot_selection_behavior,shared_loot_notes,currency_drop,loot_delivery_notes,drop_rate_type,drop_rate_numerator,drop_rate_denominator,drop_rate_sample_size,drop_rate_pool_probability,drop_rate_item_probability,drop_rate_source,drop_rate_confidence,drop_rate_conditions,access_requirement,access_key_item,access_key_consumed,access_quest,minimum_recommended_level,minimum_group_size,minimum_raid_size,class_role_requirements,door_or_lock_requirement,levitation_required,underwater_required,resist_requirements,corpse_recovery_difficulty,bind_or_reentry_notes,access_notes,encounter_hp,encounter_ac,damage_per_hit_min,damage_per_hit_max,attacks_per_round,aoe_effects,single_target_effects,debuffs,summons_players,enrages,rampage,flurry,banishes,mem_blur,charm,fear,death_touch,resist_profile,immunity_profile,combat_mechanics_notes,raid_target,raid_classification,raid_progression_role,raid_prerequisite,contested_status,racing_or_engagement_rules,racing_line,open_world_competition,recommended_composition,raid_notes,quest_name,quest_step,quest_role,epic_class,progression_category,required_for_access,required_for_spawn,required_for_turn_in,reward_type,quest_dependency_notes,content_availability,availability_context,availability_start,availability_end,availability_condition,beta_availability_status,launch_availability_status,instance_availability_status,compatibility_action,compatibility_reason,custom_tags,alternate_names,content_group_id,data_extension_json
74,B25-SOLA-GMETA-008,25,Antonica,Solusek's Eye,Pouch of Red Dust shared table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Medium,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Sol A records with classic historical comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B25-SOLA-GMETA-008,,,No,No,Quest-sensitive shared item; excluded from active default loot.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Pouch of Red Dust shared table,,,,,,,,,,,,Quest-sensitive shared item; excluded from active default loot.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,shared-table,,B25-SOLA,
75,B25-SOLA-GMETA-009,25,Antonica,Solusek's Eye,Fine steel and ordinary weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Medium,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Sol A records with classic historical comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B25-SOLA-GMETA-009,,,No,No,Ordinary vendor weapons remain excluded from notable loot.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Fine steel and ordinary weapons,,,,,,,,,,,,Ordinary vendor weapons remain excluded from notable loot.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,global-loot;excluded,,B25-SOLA,
76,B25-SOLA-GMETA-010,25,Antonica,Solusek's Eye,Merchant inventory exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Medium,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Sol A records with classic historical comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B25-SOLA-GMETA-010,,,No,No,Goblin and gnome merchant inventories are not corpse loot.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Merchant inventory exclusion,,,,,,,,,,,,Goblin and gnome merchant inventories are not corpse loot.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,merchant-exclusion,,B25-SOLA,
77,B25-SOLA-GMETA-011,25,Antonica,Solusek's Eye,Nagafen's Lair source exclusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Medium,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,,Yes,1,,,,,,,Current EQL Wiki-supported; direct-build confirmation varies,Add,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Listed,Current Wiki evidence,No,C,Current EQL Sol A records with classic historical comparison.,,,,,Current EQL Wiki,,EQL-LOOT-1.0,metadata,Metadata,,B25-SOLA-GMETA-011,,,No,No,All Sol B source relationships are excluded from Batch 25.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,Nagafen's Lair source exclusion,,,,,,,,,,,,All Sol B source relationships are excluded from Batch 25.,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,batch-boundary,,B25-SOLA,
78,B25-SOLA-RES-001,25,Antonica,Solusek's Eye,Complete current Sol A NPC census,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,"Verify every current NPC, named encounter, removed entry, and EQL-only addition.",Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Incomplete census,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-001,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
79,B25-SOLA-RES-002,25,Antonica,Solusek's Eye,Current Sol A physical layout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,"Verify present geometry, traps, and room connections.",Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Layout unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-002,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
80,B25-SOLA-RES-003,25,Antonica,Solusek's Eye,Current Sol B zone-line count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify every functioning Nagafen's Lair transition.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Access unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-003,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
81,B25-SOLA-RES-004,25,Antonica,Solusek's Eye,Reckless Efreeti current special timer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify whether the stationary placeholder remains approximately 70 minutes.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Timer unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-004,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
82,B25-SOLA-RES-005,25,Antonica,Solusek's Eye,Reckless Efreeti current probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify current named chance.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Probability unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-005,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
83,B25-SOLA-RES-006,25,Antonica,Solusek's Eye,Inferno Goblin Captain spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify timer and placeholder.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-006,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
84,B25-SOLA-RES-007,25,Antonica,Solusek's Eye,Kindle spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,"Verify timer, probability, and placeholder.",Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-007,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
85,B25-SOLA-RES-008,25,Antonica,Solusek's Eye,Flame Goblin Foreman spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify timer and placeholder.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-008,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
86,B25-SOLA-RES-009,25,Antonica,Solusek's Eye,Fire Goblin Bartender spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify timer and placeholder.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-009,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
87,B25-SOLA-RES-010,25,Antonica,Solusek's Eye,Fire Goblin Drunkard probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify current named chance.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Probability unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-010,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
88,B25-SOLA-RES-011,25,Antonica,Solusek's Eye,Goblin High Shaman spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify timer and placeholder.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-011,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
89,B25-SOLA-RES-012,25,Antonica,Solusek's Eye,Solusek Goblin King probability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify current named chance.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Probability unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-012,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
90,B25-SOLA-RES-013,25,Antonica,Solusek's Eye,King Champion placeholder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify current Solusek Champion placeholder relationship.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-013,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
91,B25-SOLA-RES-014,25,Antonica,Solusek's Eye,Inferno Goblin Torturer spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify probability and placeholder.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-014,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
92,B25-SOLA-RES-015,25,Antonica,Solusek's Eye,Captain Bipnubble spawn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zone-specific,Supplemental,Low,https://eqlwiki.com/Solusek%27s_Eye,https://wiki.project1999.com/Solusek%27s_Eye,Verify timer and probability.,Yes,1,,,,,,,Unresolved; direct-build or stronger current evidence required,Quarantine,,,,,,,,,,https://eqlwiki.com/Solusek%27s_Eye,,2026-07-28,,,,Yes,Partial / conflicting,Unverified lead,No,D,Meaningful current or historical lead without enough support for active promotion.,Spawn unresolved,,,,Unverified current Wiki / inherited classic evidence,,EQL-LOOT-1.0,research,Quarantined,,B25-SOLA-RES-015,,,No,Yes,Quarantined research record; hidden from default loot results.,,,,,,,,,,,,,,,,,,,Open-world indoor dungeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open World,Open World,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,Available,Current EQL Solusek's Eye / Sol A; Nagafen's Lair sources excluded,,,,Confirmed,Unconfirmed,,,,,,B25-SOLA,
